run_label,parameter_name,parameter_value,company_id,company_name,sector,npv_change,pd_change,mean_abs_alignment_gap_pp,worst_alignment_gap_pp,alignment_context,stress_priority_score,stress_severity_score,base_npv_change,base_pd_change,base_stress_priority_score,delta_npv_change_vs_base,delta_pd_change_vs_base,delta_priority_vs_base
shock_year_2029,shock_year,2029,VN_ABCD_001,EVN (Electricity of Vietnam),Power,-0.6397783391857256,0.1322670800589706,16.788911275713538,33.577822551427076,Borrower-level PACTA market-share gap,61.665913169512976,1,-0.6335244133903384,0.13836085378347251,61.78450784022313,-0.006253925795387194,-0.0060937737245019274,-0.11859467071015217
shock_year_2029,shock_year,2029,VN_ABCD_004,PVN Power Corporation,Power,-0.392897459944221,0.07610588792188337,10.488556472316297,14.963316416040772,Borrower-level PACTA market-share gap,37.652983535139455,0.8274145499535175,-0.3975087548177775,0.08034926843866495,38.34673504700564,0.004611294873556493,-0.004243380516781581,-0.6937515118661821
shock_year_2029,shock_year,2029,VN_ABCD_006,Dung Quat LNG Power Consortium,Power,-0.36603874650494056,0.06366711196994779,12.842352438894226,19.263528658341333,Borrower-level PACTA market-share gap,35.60315434719522,0.8050322887541171,-0.3663936919055033,0.06587927267357419,35.8567586335763,3.5494540056274504e-4,-0.002212160703626398,-0.25360428638107635
shock_year_2029,shock_year,2029,VN_ABCD_007,Vietnam Hydropower JSC,Power,-0.008307668800304865,7.754584101184944e-4,19.98001998001998,19.980019980019982,Borrower-level PACTA market-share gap,8.626613763765475,0.04153834400152432,-0.00459579424306488,4.45774167058155e-4,8.308738839472676,-0.0037118745572399846,3.2968424306033944e-4,0.3178749242927985
shock_year_2029,shock_year,2029,VN_ABCD_011,Xuan Thien Group,Power,0.054412241159727995,-0.007821144915288736,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.7468959692486195,0,0.05334777342957981,-0.007977242629421788,2.744813836158589,0.0010644677301481845,1.5609771413305218e-4,0.002082133090030247
shock_year_2029,shock_year,2029,VN_ABCD_008,Trung Nam Group,Power,0.0544114504231625,-0.008018266562336618,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.7288513830057757,0,0.05334534772845224,-0.00817820378959,2.7273528495637005,0.0010661026947102609,1.5993722725338166e-4,0.0014985334420751784
shock_year_2029,shock_year,2029,VN_ABCD_010,Thanh Thanh Cong Group,Power,0.054412216471105786,-0.008349000433721221,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.698436136536001,0,0.05334767975022254,-0.008515145100058685,2.6976436648712196,0.0010645367208832468,1.6614466633746439e-4,7.924716647811358e-4
shock_year_2029,shock_year,2029,VN_ABCD_013,Gia Lai Electricity JSC,Power,0.05441232787785578,-0.00854523285541453,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.680412945568918,0,0.0533480318636796,-0.00871495373996567,2.6800956913747696,0.0010642960141761804,1.6972088455113887e-4,3.172541941482976e-4
shock_year_2029,shock_year,2029,VN_ABCD_009,BIM Group,Power,0.05441208322012535,-0.008624645392909636,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.6731385586308245,0,0.053347300893378434,-0.00879568838492184,2.673064382093741,0.0010647823267469145,1.7104299201220474e-4,7.417653708330363e-5
shock_year_2029,shock_year,2029,VN_ABCD_012,T&T Group,Power,0.05441218944756711,-0.00866566757200693,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.6693652913275354,0,0.05334757134828303,-0.00883740621961912,2.6693872258682547,0.0010646180992840773,1.717386476121907e-4,-2.1934540719303897e-5
discount_rate_0.06,discount_rate,0.06,VN_ABCD_005,Nghi Son Power LLC,Power,-0.9857472645965611,0.23539038949519142,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,100,1,-0.9805694832882811,0.21920083916590116,99.99999999999997,-0.0051777813082800606,0.01618955032929026,2.842170943040401e-14
discount_rate_0.06,discount_rate,0.06,VN_ABCD_002,Vinacomin Power JSC,Power,-0.9857304696855834,0.23024914407929564,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.57862992464285,1,-0.9805468670693348,0.21535187972478462,99.66089740326082,-0.005183602616248617,0.014897264354511025,-0.08226747861796468
discount_rate_0.06,discount_rate,0.06,VN_ABCD_003,International Power Mong Duong,Power,-0.9857472645965611,0.22504372749701013,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.15427549712537,1,-0.9805694832882812,0.210245004751494,99.21453224661798,-0.0051777813082799495,0.014798722745516135,-0.060256749492609174
discount_rate_0.06,discount_rate,0.06,VN_ABCD_001,EVN (Electricity of Vietnam),Power,-0.6360776331311357,0.14698993191952137,16.788911275713538,33.577822551427076,Borrower-level PACTA market-share gap,61.608793545734535,1,-0.6335244133903384,0.13836085378347251,61.78450784022313,-0.0025532197407973634,0.008629078136048851,-0.17571429448859277
discount_rate_0.06,discount_rate,0.06,VN_ABCD_004,PVN Power Corporation,Power,-0.3983856387233492,0.08328464395547665,10.488556472316297,14.963316416040772,Borrower-level PACTA market-share gap,38.03180971678225,0.8319880322694577,-0.3975087548177775,0.08034926843866495,38.34673504700564,-8.768839055717237e-4,0.0029353755168116946,-0.31492533022338876
discount_rate_0.06,discount_rate,0.06,VN_ABCD_006,Dung Quat LNG Power Consortium,Power,-0.3672984987306741,0.06790389202495783,12.842352438894226,19.263528658341333,Borrower-level PACTA market-share gap,35.567845072509314,0.8060820822755618,-0.3663936919055033,0.06587927267357419,35.8567586335763,-9.048068251708008e-4,0.0020246193513836497,-0.28891356106698396
discount_rate_0.06,discount_rate,0.06,VN_ABCD_007,Vietnam Hydropower JSC,Power,-0.004620072434089959,4.6562253521775787e-4,19.98001998001998,19.980019980019982,Borrower-level PACTA market-share gap,8.329517154137175,0.023100362170449792,-0.00459579424306488,4.45774167058155e-4,8.308738839472676,-2.427819102507854e-5,1.984836815960289e-5,0.020778314664498865
discount_rate_0.06,discount_rate,0.06,VN_ABCD_011,Xuan Thien Group,Power,0.05421881126965118,-0.00838989277582658,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.743043178863864,0,0.05334777342957981,-0.007977242629421788,2.744813836158589,8.710378400713717e-4,-4.126501464047916e-4,-0.001770657294725364
discount_rate_0.06,discount_rate,0.06,VN_ABCD_008,Trung Nam Group,Power,0.05421700669427861,-0.008601384864355133,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.725877519400885,0,0.05334534772845224,-0.00817820378959,2.7273528495637005,8.716589658263746e-4,-4.231810747651332e-4,-0.0014753301628154247
discount_rate_0.06,discount_rate,0.06,VN_ABCD_010,Thanh Thanh Cong Group,Power,0.05421874165031119,-0.008954278722628772,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.6969155930589483,0,0.05334767975022254,-0.008515145100058685,2.6976436648712196,8.710619000886488e-4,-4.3913362257008703e-4,-7.280718122713026e-4
discount_rate_0.06,discount_rate,0.06,VN_ABCD_013,Gia Lai Electricity JSC,Power,0.0542190035562977,-0.009163416931229795,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.679803242488175,0,0.0533480318636796,-0.00871495373996567,2.6800956913747696,8.709716926180999e-4,-4.484631912641257e-4,-2.9244888659452073e-4
discount_rate_0.06,discount_rate,0.06,VN_ABCD_009,BIM Group,Power,0.05421845968747274,-0.00924771072996744,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.672949770024962,0,0.053347300893378434,-0.00879568838492184,2.673064382093741,8.71158794094308e-4,-4.5202234504559957e-4,-1.1461206877916297e-4
discount_rate_0.06,discount_rate,0.06,VN_ABCD_012,T&T Group,Power,0.05421866110844449,-0.009291228762592363,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.669379097412736,0,0.05334757134828303,-0.00883740621961912,2.6693872258682547,8.710897601614601e-4,-4.538225429732423e-4,-8.128455518896516e-6
discount_rate_0.10,discount_rate,0.10,VN_ABCD_005,Nghi Son Power LLC,Power,-0.9762820378822135,0.2061698861628698,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,100,1,-0.9805694832882811,0.21920083916590116,99.99999999999997,0.004287445406067625,-0.013030953003031365,2.842170943040401e-14
discount_rate_0.10,discount_rate,0.10,VN_ABCD_002,Vinacomin Power JSC,Power,-0.9762547186939295,0.20320034928327665,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.72142592784036,1,-0.9805468670693348,0.21535187972478462,99.66089740326082,0.004292148375405258,-0.012151530441507963,0.06052852457953861
discount_rate_0.10,discount_rate,0.10,VN_ABCD_003,International Power Mong Duong,Power,-0.9762820378822135,0.19818352320375043,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.2557930168977,1,-0.9805694832882812,0.210245004751494,99.21453224661798,0.004287445406067736,-0.012061481547743558,0.041260770279720305
discount_rate_0.10,discount_rate,0.10,VN_ABCD_001,EVN (Electricity of Vietnam),Power,-0.631401373450917,0.13124255023414144,16.788911275713538,33.577822551427076,Borrower-level PACTA market-share gap,61.9253165198174,1,-0.6335244133903384,0.13836085378347251,61.78450784022313,0.0021230399394214228,-0.007118303549331073,0.14080867959427223
discount_rate_0.10,discount_rate,0.10,VN_ABCD_004,PVN Power Corporation,Power,-0.3967731945457666,0.07781062172428756,10.488556472316297,14.963316416040772,Borrower-level PACTA market-share gap,38.6129827202956,0.8306443287881389,-0.3975087548177775,0.08034926843866495,38.34673504700564,7.355602720108823e-4,-0.002538646714377396,0.2662476732899606
discount_rate_0.10,discount_rate,0.10,VN_ABCD_006,Dung Quat LNG Power Consortium,Power,-0.36563530462154786,0.06411231782553695,12.842352438894226,19.263528658341333,Borrower-level PACTA market-share gap,36.10380914079251,0.8046960871846233,-0.3663936919055033,0.06587927267357419,35.8567586335763,7.583872839554417e-4,-0.0017669548480372388,0.24705050721620836
discount_rate_0.10,discount_rate,0.10,VN_ABCD_007,Vietnam Hydropower JSC,Power,-0.004575903112977169,0.00042898617797137995,19.98001998001998,19.980019980019982,Borrower-level PACTA market-share gap,8.291275502878708,0.022879515564885846,-0.00459579424306488,4.45774167058155e-4,8.308738839472676,1.989113008771075e-5,-1.6787989086775035e-5,-0.017463336593968037
discount_rate_0.10,discount_rate,0.10,VN_ABCD_011,Xuan Thien Group,Power,0.05262564722766525,-0.007632106290120899,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.7462988048158947,0,0.05334777342957981,-0.007977242629421788,2.744813836158589,-7.22126201914558e-4,3.4513633930088883e-4,0.0014849686573055187
discount_rate_0.10,discount_rate,0.10,VN_ABCD_008,Trung Nam Group,Power,0.052622720627954644,-0.007824261788476172,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.7285919550372895,0,0.05334534772845224,-0.00817820378959,2.7273528495637005,-7.226271004975929e-4,3.5394200111382723e-4,0.001239105473588964
discount_rate_0.10,discount_rate,0.10,VN_ABCD_010,Thanh Thanh Cong Group,Power,0.05262553409786816,-0.008147755837191628,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.6982558435900414,0,0.05334767975022254,-0.008515145100058685,2.6976436648712196,-7.221456523543793e-4,3.673892628670572e-4,6.121787188217986e-4
discount_rate_0.10,discount_rate,0.10,VN_ABCD_013,Gia Lai Electricity JSC,Power,0.0526259589872105,-0.008339686197089247,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.680341960435939,0,0.0533480318636796,-0.00871495373996567,2.6800956913747696,-7.220728764690959e-4,3.7526754287642294e-4,2.4626906116953506e-4
discount_rate_0.10,discount_rate,0.10,VN_ABCD_009,BIM Group,Power,0.05262507717894736,-0.008417395027112778,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.673160677316366,0,0.053347300893378434,-0.00879568838492184,2.673064382093741,-7.222237144310709e-4,3.782933578090619e-4,9.629522262466494e-5
discount_rate_0.10,discount_rate,0.10,VN_ABCD_012,T&T Group,Power,0.0526254031611305,-0.008457580132257725,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.669393861969361,0,0.05334757134828303,-0.00883740621961912,2.6693872258682547,-7.221681871525318e-4,3.7982608736139567e-4,6.636101106405334e-6
risk_free_rate_0.02,risk_free_rate,0.02,VN_ABCD_005,Nghi Son Power LLC,Power,-0.9805694832882811,0.23430469241125984,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.99999999999997,1,-0.9805694832882811,0.21920083916590116,99.99999999999997,0,0.015103853245358678,0
risk_free_rate_0.02,risk_free_rate,0.02,VN_ABCD_003,International Power Mong Duong,Power,-0.9805694832882812,0.22241562093452238,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.0241784134532,1,-0.9805694832882812,0.210245004751494,99.21453224661798,0,0.012170616183028393,-0.19035383316477805
risk_free_rate_0.02,risk_free_rate,0.02,VN_ABCD_002,Vinacomin Power JSC,Power,-0.9805468670693348,0.22210996436561914,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,98.9975597801663,1,-0.9805468670693348,0.21535187972478462,99.66089740326082,0,0.006758084640834522,-0.6633376230945203
risk_free_rate_0.02,risk_free_rate,0.02,VN_ABCD_001,EVN (Electricity of Vietnam),Power,-0.6335244133903384,0.14916895915603323,16.788911275713538,33.577822551427076,Borrower-level PACTA market-share gap,61.88684351291347,1,-0.6335244133903384,0.13836085378347251,61.78450784022313,0,0.010808105372560717,0.10233567269034438
risk_free_rate_0.02,risk_free_rate,0.02,VN_ABCD_004,PVN Power Corporation,Power,-0.3975087548177775,0.08907044232289166,10.488556472316297,14.963316416040772,Borrower-level PACTA market-share gap,38.60423539465511,0.8312572956814812,-0.3975087548177775,0.08034926843866495,38.34673504700564,0,0.008721173884226704,0.2575003476494757
risk_free_rate_0.02,risk_free_rate,0.02,VN_ABCD_006,Dung Quat LNG Power Consortium,Power,-0.3663936919055033,0.0681031807874104,12.842352438894226,19.263528658341333,Borrower-level PACTA market-share gap,35.66241005235156,0.8053280765879194,-0.3663936919055033,0.06587927267357419,35.8567586335763,0,0.002223908113836215,-0.19434858122473742
risk_free_rate_0.02,risk_free_rate,0.02,VN_ABCD_007,Vietnam Hydropower JSC,Power,-0.00459579424306488,5.446748600688237e-4,19.98001998001998,19.980019980019982,Borrower-level PACTA market-share gap,8.308195810197526,0.022978971215324398,-0.00459579424306488,4.45774167058155e-4,8.308738839472676,0,9.890069301066867e-5,-5.4302927514982e-4
risk_free_rate_0.02,risk_free_rate,0.02,VN_ABCD_011,Xuan Thien Group,Power,0.05334777342957981,-0.008221403100878155,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.7635129591726746,0,0.05334777342957981,-0.007977242629421788,2.744813836158589,0,-2.441604714563672e-4,0.018699123014085384
risk_free_rate_0.02,risk_free_rate,0.02,VN_ABCD_008,Trung Nam Group,Power,0.05334534772845224,-0.008467870924439014,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.7434478014675845,0,0.05334534772845224,-0.00817820378959,2.7273528495637005,0,-2.896671348490143e-4,0.01609495190388399
risk_free_rate_0.02,risk_free_rate,0.02,VN_ABCD_010,Thanh Thanh Cong Group,Power,0.05334767975022254,-0.008882364235289764,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.7092694685500653,0,0.05334767975022254,-0.008515145100058685,2.6976436648712196,0,-3.672191352310783e-4,0.011625803678845692
risk_free_rate_0.02,risk_free_rate,0.02,VN_ABCD_013,Gia Lai Electricity JSC,Power,0.0533480318636796,-0.009158829234832244,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.6865541586977995,0,0.0533480318636796,-0.00871495373996567,2.6800956913747696,0,-4.438754948665746e-4,0.006458467323029904
risk_free_rate_0.02,risk_free_rate,0.02,VN_ABCD_009,BIM Group,Power,0.053347300893378434,-0.009309671787748774,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.674222915084944,0,0.053347300893378434,-0.00879568838492184,2.673064382093741,0,-5.139834028269341e-4,0.001158532991202943
risk_free_rate_0.02,risk_free_rate,0.02,VN_ABCD_012,T&T Group,Power,0.05334757134828303,-0.009368365054296196,17.582417582417584,17.582417582417587,Borrower-level PACTA market-share gap,2.6693872258682547,0,0.05334757134828303,-0.00883740621961912,2.6693872258682547,0,-5.309588346770755e-4,0
risk_free_rate_0.04,risk_free_rate,0.04,VN_ABCD_002,Vinacomin Power JSC,Power,-0.9805468670693348,0.20730532448887196,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.99846879920008,1,-0.9805468670693348,0.21535187972478462,99.66089740326082,0,-0.008046555235912661,0.3375713959392641
risk_free_rate_0.04,risk_free_rate,0.04,VN_ABCD_005,Nghi Son Power LLC,Power,-0.9805694832882811,0.20616281280534976,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.89400818359022,1,-0.9805694832882811,0.21920083916590116,99.99999999999997,0,-0.013038026360551402,-0.1059918164097553
risk_free_rate_0.04,risk_free_rate,0.04,VN_ABCD_003,International Power Mong Duong,Power,-0.9805694832882812,0.19888605941703008,37.06373409727998,55.59560114591997,Borrower-level PACTA market-share gap,99.21893735471595,1,-0.9805694832882812,0.210245004751494,99.21453224661798,0,-0.01135894533446391,0.004405108097969901
risk_free_rate_0.04,risk_free_rate,0.04,VN_ABCD_001,EVN (Electricity of Vietnam),Power,-0.6335244133903384,0.12704184456691336,16.788911275713538,33.577822551427076,Borrower-level PACTA market-share gap,61.428431511477534,1,-0.6335244133903384,0.13836085378347251,61.78450784022313,0,-0.01131900921655915,-0.35607632874559414
risk_free_rate_0.04,risk_free_rate,0.04,VN_ABCD_004,PVN Power Corporation,Power,-0.3975087548177775,0.07167272125346824,10.488556472316297,14.963316416040772,Borrower-level PACTA market-share gap,37.94189842131205,0.8312572956814812,-0.3975087548177775,0.08034926843866495,38.34673504700564,0,-0.008676547185196712,-0.4048366256935907
risk_free_rate_0.04,risk_free_rate,0.04,VN_ABCD_006,Dung Quat LNG Power Consortium,Power,-0.3663936919055033,0.06332398255800564,12.842352438894226,19.263528658341333,Borrower-level PACTA market-share gap,35.94648715083884,0.8053280765879194,-0.3663936919055033,0.06587927267357419,35.8567586335763,0,-0.0025552901155685426,0.08972851726254305
risk_free_rate_0.04,risk_free_rate,0.04,VN_ABCD_007,Vietnam Hydropower JSC,Power,-0.00459579424306488,3.5924472517822464e-4,19.98001998001998,19.980019980019982,Borrower-level PACTA market-share gap,8.295991026904767,0.022978971215324398,-0.00459579424306488,4.45774167058155e-4,8.308738839472676,0,-8.652944187993034e-5,-0.012747812567909023
risk_free_rate_0.04,risk_free_rate,0.04,VN_ABCD_011,Xuan Thien Group,Power,0.05334777342957981,-0.007700167212735365,17.58241758241758,-17.582417582417584,Borrower-level PACTA market-share gap,2.723124475442573,0,0.05334777342957981,-0.007977242629421788,2.744813836158589,0,2.770754166864231e-4,-0.021689360716016015
